UMLS_drugname,UMLS_pt,a,drug_total,b,pt_total,c,d,PRR
chlorthalidone,Small kidney,1,351,350,23,22,421462,52.39900621118012
chlorthalidone,Squamous cell carcinoma of the head and neck,1,351,350,15,14,421470,80.34666666666666
chlorthalidone,Staphylococcal Scalded Skin Syndrome,1,351,350,14,13,421471,86.08591836734693
chlorthalidone,Staphylococcal sepsis,2,351,349,146,144,421340,16.55175256113357
chlorthalidone,Strabismus,2,351,349,804,802,420682,3.0009764928936975
chlorthalidone,Sunburn,1,351,350,180,179,421305,6.692936507936508
chlorthalidone,Swelling,1,351,350,185,184,421300,6.511969111969113
chlorthalidone,Tarsal Tunnel Syndrome,1,351,350,42,41,421443,28.693401360544215
chlorthalidone,Thoracic Injuries,1,351,350,303,302,421182,3.974842055634135
chlorthalidone,Thrombosis of jugular vein,1,351,350,191,190,421294,6.307314884068812
chlorthalidone,Thyroid Diseases,1,351,350,155,154,421330,7.772903225806451
chlorthalidone,Tinea Pedis,1,351,350,359,358,421126,3.3543653004377236
chlorthalidone,Torsades de Pointes,1,351,350,44,43,421441,27.389025974025976
chlorthalidone,Trypanophobia,1,351,350,39,38,421446,30.90080586080586
chlorthalidone,Urinary bladder stone (disorder),3,351,348,198,195,421289,18.357584465343084
chlorthalidone,Uterine hemorrhage,1,351,350,329,328,421156,3.6604950065132438
chlorthalidone,VIIth nerve paralysis,1,351,350,88,87,421397,13.693084415584416
chlorthalidone,Vasculitis,1,351,350,127,126,421358,9.487244094488188
chlorthalidone,Venous Insufficiency,1,351,350,17,16,421468,70.89378151260505
chlorthalidone,Wound discharge finding,1,351,350,11,10,421474,109.56467532467533
chlorthalidone,Wound infection pseudomonas,1,351,350,27,26,421458,44.635767195767194
chlorthalidone,upper airway cough syndrome,1,351,350,54,53,421431,22.316455026455024
clonidine,Abasia (gait ataxia),5,2736,2731,240,235,418864,3.216121994385451
clonidine,Abnormal blood test,2,2736,2734,99,97,419002,3.1162835376441818
clonidine,Abnormal hair growth,1,2736,2735,23,22,419077,6.705540100151021
clonidine,Abnormal systolic arterial pressure,1,2736,2735,16,15,419084,9.63937385740402
clonidine,Abnormal ventricular axis,1,2736,2735,27,26,419073,5.712072584467466
clonidine,Abscess of limb,1,2736,2735,24,23,419076,6.426127361365021
clonidine,Absence of sensation,1,2736,2735,37,36,419063,4.168170364148426
clonidine,Absent response to treatment,1,2736,2735,5,4,419095,30.84680073126143
clonidine,"Acidosis, Respiratory",1,2736,2735,22,21,419078,7.010353997008476
clonidine,Acquired atrophy of ovary,2,2736,2734,21,19,419080,14.69376807050545
clonidine,Actinic keratosis,1,2736,2735,22,21,419078,7.010353997008476
clonidine,Acute Cholecystitis,3,2736,2733,31,28,419071,14.935873375588681
clonidine,Adrenal Cortical Adenoma,1,2736,2735,35,34,419065,4.406372420997649
clonidine,"Alkalosis, Respiratory",1,2736,2735,21,20,419079,7.344197788804735
clonidine,Allergy to arthropod sting,1,2736,2735,20,19,419080,7.711425959780622
clonidine,Altered state of consciousness,1,2736,2735,6,5,419094,25.705606337599022
clonidine,Aneurysm,1,2736,2735,10,9,419090,15.423217550274224
clonidine,"Angioedemas, Hereditary",1,2736,2735,22,21,419078,7.010353997008476
clonidine,Angioplasty renal artery,1,2736,2735,13,12,419087,11.86392912389256
clonidine,Anuria,3,2736,2733,93,90,419009,4.977892661969005
clonidine,Apathy,2,2736,2734,97,95,419004,3.1805518895315954
clonidine,Application site irritation,2,2736,2734,87,85,419014,3.546216650270329
clonidine,Application site pain,1,2736,2735,36,35,419064,4.2839630306723535
clonidine,Application site scar,2,2736,2734,15,13,419086,20.571567910265788
clonidine,Application site urticaria,1,2736,2735,33,32,419067,4.673447454434657
clonidine,Arnold Chiari Malformation,1,2736,2735,17,16,419083,9.072330358103022
clonidine,Arterial Injury,1,2736,2735,29,28,419071,5.318111328248125
clonidine,Arterial insufficiency,1,2736,2735,45,44,419055,3.4270972983952874
clonidine,Arteriopathic disease,1,2736,2735,50,49,419050,3.0843510054844607
clonidine,Aspiration Pneumonia,1,2736,2735,29,28,419071,5.318111328248125
clonidine,Ataxia,1,2736,2735,40,39,419060,3.855530164533821
clonidine,Atrial dilatation,1,2736,2735,7,6,419093,22.033324627840166
clonidine,Atrioventricular Block,1,2736,2735,27,26,419073,5.712072584467466
clonidine,Atypical fracture of femur,4,2736,2732,41,37,419062,15.062457593829233
clonidine,Aura,1,2736,2735,18,17,419082,8.568291692057688
clonidine,Avulsion fracture,4,2736,2732,107,103,418996,5.7706927929283935
clonidine,Bacillus test positive,1,2736,2735,27,26,419073,5.712072584467466
clonidine,Bacterial Endocarditis,4,2736,2732,175,171,418928,3.5277975318970927
clonidine,Bacterial osteomyelitis,1,2736,2735,38,37,419062,4.0584720484941785
clonidine,Bleeding ulcer,1,2736,2735,30,29,419070,5.140828762949421
clonidine,Blister rupture,1,2736,2735,8,7,419092,19.279113345521026
clonidine,Blood Transfusion,1,2736,2735,30,29,419070,5.140828762949421
clonidine,Blood count abnormal,2,2736,2734,27,25,419074,11.42832371508304
clonidine,Blood creatine decreased,2,2736,2734,5,3,419096,61.716166788588154
clonidine,Blood erythropoietin abnormal,1,2736,2735,18,17,419082,8.568291692057688
clonidine,Blood growth hormone increased,1,2736,2735,11,10,419089,14.021073624729933
clonidine,Blood parathyroid hormone increased,2,2736,2734,57,55,419044,5.413031481410182
clonidine,Blood triglycerides,3,2736,2733,10,7,419092,46.30351262349067
clonidine,Bone density abnormal,1,2736,2735,16,15,419084,9.63937385740402
clonidine,Bone necrosis,2,2736,2734,56,54,419045,5.509705820879924
clonidine,Bone pain,3,2736,2733,154,151,418948,3.0056951829728997
clonidine,Bradycardia,1,2736,2735,9,8,419091,17.136949014828357
clonidine,"Brain Diseases, Metabolic",1,2736,2735,7,6,419093,22.033324627840166
clonidine,Bronchiectasis,1,2736,2735,5,4,419095,30.84680073126143
clonidine,Bullous pemphigoid,1,2736,2735,19,18,419081,8.117309727701336
clonidine,Bundle-Branch Block,2,2736,2734,23,21,419078,13.415985496644508
clonidine,Bursitis,3,2736,2733,121,118,418981,3.8257296041948274
clonidine,C-reactive protein above reference range,3,2736,2733,46,43,419056,10.065121939579058
clonidine,CD4 Lymphocytes Decreased,2,2736,2734,65,63,419036,4.746722187834112
clonidine,CSF test abnormal,2,2736,2734,6,4,419095,51.43001706900756
clonidine,Calcified lymph nodes,2,2736,2734,27,25,419074,11.42832371508304
clonidine,Calcium deposits in tendon,2,2736,2734,65,63,419036,4.746722187834112
clonidine,Calcium pyrophosphate deposition disease,3,2736,2733,43,40,419059,10.76741633267812
clonidine,Capillary Leak Syndrome,1,2736,2735,47,46,419053,3.2812478120502546
clonidine,Cartilage Diseases,1,2736,2735,31,30,419069,4.974983782508699
clonidine,Catheter site inflammation,2,2736,2734,6,4,419095,51.43001706900756
clonidine,Celiac Disease,1,2736,2735,6,5,419094,25.705606337599022
clonidine,Cholecystitis infective,1,2736,2735,44,43,419056,3.504994183147748
clonidine,Cholelithiasis,3,2736,2733,153,150,418949,3.025347424004362
clonidine,Chronic Fatigue Syndrome,2,2736,2734,62,60,419039,4.976437690256507
clonidine,Clostridium difficile sepsis,1,2736,2735,51,50,419049,3.0238663655590203
clonidine,Colectomy,1,2736,2735,45,44,419055,3.4270972983952874
clonidine,Comatose,1,2736,2735,5,4,419095,30.84680073126143
clonidine,Complication of transplanted lung,1,2736,2735,48,47,419052,3.212880865326021
clonidine,Compression fracture of vertebral column,1,2736,2735,11,10,419089,14.021073624729933
clonidine,Congenital tricuspid valve incompetence,1,2736,2735,19,18,419081,8.117309727701336
clonidine,Constriction in throat,1,2736,2735,21,20,419079,7.344197788804735
clonidine,Coronary Arteriosclerosis,2,2736,2734,88,86,419013,3.5059104209616283
clonidine,Coronary Artery Bypass Surgery,2,2736,2734,11,9,419090,28.05240406996076
clonidine,Coronary Occlusion,1,2736,2735,24,23,419076,6.426127361365021
clonidine,Cushingoid,2,2736,2734,45,43,419056,6.8567016174916695
clonidine,Debridement of bone,1,2736,2735,5,4,419095,30.84680073126143
clonidine,Decreased Libido,1,2736,2735,24,23,419076,6.426127361365021
clonidine,Decreased thyroxine level,1,2736,2735,40,39,419060,3.855530164533821
clonidine,Deep Vein Thrombosis,2,2736,2734,19,17,419082,16.24055750202133
clonidine,Deformity of knee joint,1,2736,2735,41,40,419059,3.7614839256253627
clonidine,Dental abscess,1,2736,2735,15,14,419085,10.282023156611821
clonidine,Dental alveolar anomaly,1,2736,2735,7,6,419093,22.033324627840166
clonidine,Dermatologic disorders,1,2736,2735,34,33,419066,4.5359823636950205
clonidine,Deviated nasal septum,2,2736,2734,11,9,419090,28.05240406996076
clonidine,Dilatation of pulmonary artery (disorder),2,2736,2734,7,5,419094,44.08276726930713
clonidine,Discomfort,2,2736,2734,53,51,419048,5.821617368980414
clonidine,Disease Exacerbation,2,2736,2734,71,69,419030,4.345528915997815
clonidine,Disorder of tympanic membrane,1,2736,2735,37,36,419063,4.168170364148426
clonidine,Diverticulum,4,2736,2732,66,62,419037,9.35642663827144
clonidine,Drooling,1,2736,2735,34,33,419066,4.5359823636950205
clonidine,Drug Tolerance,1,2736,2735,11,10,419089,14.021073624729933
clonidine,Drug action decreased,9,2736,2727,349,340,418759,3.985796287365126
clonidine,Drug effect delayed,2,2736,2734,66,64,419035,4.674791070913968
clonidine,Drug screen positive,1,2736,2735,17,16,419083,9.072330358103022
clonidine,Dysentery,1,2736,2735,28,27,419072,5.508056933925307
clonidine,Dysgraphia,8,2736,2728,248,240,418859,4.9851835209535516
clonidine,Dyskinetic syndrome,9,2736,2727,218,209,418890,6.3829139794713425
clonidine,Edema of the tongue,2,2736,2734,24,22,419077,12.856955620580345
clonidine,Electrocardiogram R on T phenomenon,2,2736,2734,13,11,419088,23.736537054752127
clonidine,Epilepsy,3,2736,2733,101,98,419001,4.5835171881622845
clonidine,Excessive periungual granulation tissue,2,2736,2734,51,49,419050,6.04994477674025
clonidine,Exposure during breast feeding,1,2736,2735,7,6,419093,22.033324627840166
clonidine,Eye oedema,1,2736,2735,48,47,419052,3.212880865326021
clonidine,Facet joint pain,1,2736,2735,24,23,419076,6.426127361365021
clonidine,Febrile infection,1,2736,2735,16,15,419084,9.63937385740402
clonidine,Female infertility,1,2736,2735,5,4,419095,30.84680073126143
clonidine,Fibrin D dimer increased,1,2736,2735,31,30,419069,4.974983782508699
clonidine,Fibromyalgia,4,2736,2732,195,191,418908,3.1658219769493563
clonidine,Fine motor delay,1,2736,2735,17,16,419083,9.072330358103022
clonidine,Fissure in skin,8,2736,2728,401,393,418706,3.081987114325623
clonidine,Foaming at mouth,1,2736,2735,30,29,419070,5.140828762949421
clonidine,Focal Infection,1,2736,2735,13,12,419087,11.86392912389256
clonidine,Food intolerance (disorder),2,2736,2734,80,78,419021,3.85657461594733
clonidine,Foot Deformities,3,2736,2733,148,145,418954,3.127592191532916
clonidine,"Fracture Fixation, Internal",1,2736,2735,16,15,419084,9.63937385740402
clonidine,Fracture of cervical spine,1,2736,2735,25,24,419075,6.1690676416819015
clonidine,Fracture of pelvis,2,2736,2734,19,17,419082,16.24055750202133
clonidine,Gastric infection,1,2736,2735,42,41,419058,3.671916079045878
clonidine,Gastric mucosal lesion,1,2736,2735,8,7,419092,19.279113345521026
clonidine,Gastrointestinal inflammation,2,2736,2734,89,87,419012,3.46650994961492
clonidine,Gastrointestinal sounds abnormal,1,2736,2735,29,28,419071,5.318111328248125
clonidine,General symptom,1,2736,2735,31,30,419069,4.974983782508699
clonidine,Genital rash,5,2736,2731,210,205,418894,3.6758295408972814
clonidine,Genital swelling,1,2736,2735,17,16,419083,9.072330358103022
clonidine,Gingiva operations,2,2736,2734,61,59,419040,5.05803062827539
clonidine,Glioblastoma,1,2736,2735,5,4,419095,30.84680073126143
clonidine,Glycosuria,1,2736,2735,8,7,419092,19.279113345521026
clonidine,Granuloma,2,2736,2734,42,40,419059,7.34651827080503
clonidine,Gum Infection,1,2736,2735,37,36,419063,4.168170364148426
clonidine,Haematotoxicity,1,2736,2735,27,26,419073,5.712072584467466
clonidine,Haemorrhage urinary tract,6,2736,2730,33,27,419072,28.09204129204129
clonidine,Hamman-Rich syndrome,1,2736,2735,6,5,419094,25.705606337599022
clonidine,Hematological Disease,1,2736,2735,9,8,419091,17.136949014828357
clonidine,Hematoma of kidney,1,2736,2735,17,16,419083,9.072330358103022
clonidine,Hemorrhage of kidney,1,2736,2735,11,10,419089,14.021073624729933
clonidine,Hemorrhage of tongue,1,2736,2735,17,16,419083,9.072330358103022
clonidine,Hemorrhagic Stroke,4,2736,2732,68,64,419035,9.081194556885713
clonidine,Henoch-Schonlein purpura nephritis,1,2736,2735,8,7,419092,19.279113345521026
clonidine,Hiatal Hernia,2,2736,2734,46,44,419055,6.707626983874558
clonidine,Hunger,1,2736,2735,27,26,419073,5.712072584467466
clonidine,Hydrocephalus,1,2736,2735,8,7,419092,19.279113345521026
clonidine,Hydrops Fetalis,1,2736,2735,6,5,419094,25.705606337599022
clonidine,Hypercalcemia,2,2736,2734,36,34,419065,8.571059904088434
clonidine,Hypergammaglobulinemia,3,2736,2733,63,60,419039,7.348840450926071
clonidine,Hyperparathyroidism,2,2736,2734,29,27,419072,10.640113008601771
clonidine,Hyperproteinemia,1,2736,2735,18,17,419082,8.568291692057688
clonidine,Hyperuricemia,1,2736,2735,19,18,419081,8.117309727701336
clonidine,Hypomagnesemia,1,2736,2735,35,34,419065,4.406372420997649
clonidine,Hypophagia,2,2736,2734,29,27,419072,10.640113008601771
clonidine,Hypovolemic Shock,3,2736,2733,78,75,419024,5.935390807509359
clonidine,INR Increased,5,2736,2731,57,52,419047,13.54744422388817
clonidine,Immunosuppressant drug level increased,1,2736,2735,16,15,419084,9.63937385740402
clonidine,Impaired exercise tolerance,2,2736,2734,84,82,419017,3.672893370954819
clonidine,Incisional hernia,1,2736,2735,24,23,419076,6.426127361365021
clonidine,Incorrect drug dosage form administered,3,2736,2733,28,25,419074,16.536263133134703
clonidine,Incorrect product storage,1,2736,2735,18,17,419082,8.568291692057688
clonidine,Increased appetite (finding),2,2736,2734,79,77,419022,3.90540127600863
clonidine,Increased blood viscosity (finding),1,2736,2735,42,41,419058,3.671916079045878
clonidine,Infantile apnoeic attack,1,2736,2735,30,29,419070,5.140828762949421
clonidine,Infarction of basal ganglia,1,2736,2735,7,6,419093,22.033324627840166
clonidine,"Infarction, Lacunar",1,2736,2735,18,17,419082,8.568291692057688
clonidine,Infective conjunctivitis,3,2736,2733,35,32,419067,13.228790967539597
clonidine,Infective vaginitis,5,2736,2731,115,110,418989,6.713896804801554
clonidine,Inflammatory pain,1,2736,2735,32,31,419068,4.819504113345521
clonidine,Inguinal pain,1,2736,2735,19,18,419081,8.117309727701336
clonidine,Injection site discolouration,1,2736,2735,35,34,419065,4.406372420997649
clonidine,Injection site warmth,1,2736,2735,37,36,419063,4.168170364148426
clonidine,Internal Carotid Artery Stenosis,2,2736,2734,99,97,419002,3.1162835376441818
clonidine,Intervertebral disc disorder,2,2736,2734,62,60,419039,4.976437690256507
clonidine,Intestinal Obstruction,1,2736,2735,33,32,419067,4.673447454434657
clonidine,Ischemic cardiomyopathy,1,2736,2735,14,13,419086,11.016479498563593
clonidine,Jaw Diseases,4,2736,2732,17,13,419086,36.329170614072865
clonidine,Joint Range of Motion Decreased,3,2736,2733,104,101,418998,4.45126868192181
clonidine,Kidney Diseases,2,2736,2734,21,19,419080,14.69376807050545
clonidine,Kidney Failure,2,2736,2734,28,26,419073,11.02014317065524
clonidine,Klebsiella test positive,1,2736,2735,32,31,419068,4.819504113345521
clonidine,Knee Replacement Arthroplasty,1,2736,2735,51,50,419049,3.0238663655590203
clonidine,Labyrinthitis,3,2736,2733,91,88,419011,5.087321021459331
clonidine,Lack of libido,4,2736,2732,41,37,419062,15.062457593829233
clonidine,Lacrimal haemorrhage,1,2736,2735,43,42,419057,3.5865141788189274
clonidine,Laminoplasty,1,2736,2735,5,4,419095,30.84680073126143
clonidine,Laziness,1,2736,2735,34,33,419066,4.5359823636950205
clonidine,Left atrial dilatation,2,2736,2734,45,43,419056,6.8567016174916695
clonidine,Leiomyosarcoma of uterus,2,2736,2734,73,71,419028,4.226453287370605
clonidine,Leukaemia recurrent,2,2736,2734,7,5,419094,44.08276726930713
clonidine,Lichen Planus,1,2736,2735,21,20,419079,7.344197788804735
clonidine,Ligament injury,3,2736,2733,104,101,418998,4.45126868192181
clonidine,Limb asymmetry,6,2736,2730,181,175,418924,5.119956286807115
clonidine,Liquid product physical issue,3,2736,2733,99,96,419003,4.676135670647196
clonidine,Liver Cirrhosis,2,2736,2734,68,66,419033,4.537275700331339
clonidine,Liver damage,4,2736,2732,128,124,418975,4.823698297950219
clonidine,Liver function tests abnormal,1,2736,2735,49,48,419051,3.1473044062231836
clonidine,Liver mass,2,2736,2734,67,65,419034,4.605007151513828
clonidine,Localized swelling,3,2736,2733,131,128,418971,3.533605382894395
clonidine,Lordosis,1,2736,2735,5,4,419095,30.84680073126143
clonidine,Loss of job,3,2736,2733,77,74,419025,6.012488060786634
clonidine,Low density lipoprotein increased,1,2736,2735,26,25,419074,5.931781746589791
clonidine,Lumpectomy of breast,1,2736,2735,37,36,419063,4.168170364148426
clonidine,"Lupus Erythematosus, Systemic",1,2736,2735,6,5,419094,25.705606337599022
clonidine,Lupus Nephritis,2,2736,2734,7,5,419094,44.08276726930713
clonidine,Mastication disorder,4,2736,2732,165,161,418938,3.7416921780025736
clonidine,Meningitis herpes,2,2736,2734,53,51,419048,5.821617368980414
clonidine,Metabolic Syndrome X,1,2736,2735,31,30,419069,4.974983782508699
clonidine,Metastatic malignant neoplasm to bone,3,2736,2733,25,22,419077,18.520746432491766
